Date,ONDS,NVDA,NOK,F,AES,PLUG,NFLX,PLTR,INTC,MARA,AAL,SOFI,VG,NIO,TSLA,NU,CCL,RIG,NCLH,OXY,PBR,CRCL,BMNR,AAOI,IBRX,AMD,AMZN,XOM,MU,IREN,ITUB,SOUN,OPEN,CRWV,HOOD,AG,PSLV,AAPL,MSFT,WULF,SMCI,JOBY,BAC,AGNC,SMR,PFE,SNAP,RKT,PSKY,OWL,ACHR,BBD,STLA,SLB,HIMS,RGTI,GRAB,GOOGL,MSTR,BTE,SNDK,NVO,T,QBTS,U,ORCL,C,DNN,LYG,IONQ,RKLB,WBD,HL,CIFR,AXTI,SAN,B,CDE,CVE,PATH,BP,KTOS,EXK,CVX,RUN,CLSK,APLD,DHT,PYPL,GLW,CPNG,DVN,VZ,XYZ,BTG,AVGO,HAL,PBR-A,NVTS,RIVN,FRO,BCS,CNQ,COP,ADT,FSLY,NBIS,GOOG,EQNR,ET,NKE,FCX,UBER,DOW,CMG,WMT
2025-08-14,53138400,129554000,13570600,52469200,5770600,37505900,39047000,53472900,188052500,45222400,58323100,52370500,6075100.0,43446300,75000700,62405900.0,15950600,24304100,10984300,6943700,15224600,17905900.0,70142500.0,4933300,9757700,66308800,61545800,13683500,12235900,36247900.0,30037272,46720200.0,322386100,51195200.0,34395300.0,25282900,25239600,51916300,20269100,289277500,22948700,13499100,21073800,10312200,10882000.0,32514000,58598100,22158200,26039900,8633100,26054600,29365000,12587700,16284400,24049200,63512100.0,21178100,25230400,16461700,17256500,3549300.0,12620600,24530200,42780100,13307400,10285600,13288800,70277200,6302400,16638200,18472900,53621200,21170500,34715100,162400,3182600,11160800,17614500,10399900,9977700.0,9440700,4746700,12631300,7337300,12232000,25428700,20751300.0,991000,10695400,3608900,8424600.0,4720500,10582800,6560300,23928400,15717600,8824300,4985300,14031300.0,38053200.0,1129400,8518800,4793400,10057700,7516300,1926200,13114000.0,17777100,2628500,12517900,7990500,11933400,14525100,11822600,22872300,10858400
2025-08-15,48996000,156602200,12638800,46141400,13878400,59602200,27678000,60288700,310161100,37126700,49638800,44765000,11047100.0,69021000,74319800,130527200.0,10998200,14576200,9341100,8764800,14802700,23286200.0,59864200.0,4211100,9855900,51543100,39649200,19271900,18986700,25690200.0,27858616,41057200.0,419367000,52661100.0,32215900.0,21741800,10423600,56038700,25213300,108160000,27407500,37151400,26276900,9906500,9087400.0,31844800,46882400,11259100,16703500,7430300,21078700,27158800,8955600,10421900,18163400,48381500.0,17794100,34931400,13125300,15834300,7519200.0,17622500,37020400,45627500,8588100,11554000,12000400,47572800,7069500,10334800,14183100,40664400,24215200,27210700,149800,2653200,11336500,35661400,7429900,12505400.0,10608200,2870400,15488000,11617000,76431500,16460000,17802000.0,1775300,8128000,3054900,6980200.0,5365600,21239200,6691800,32010800,22806900,7571000,6260400,13044300.0,51961800.0,1346300,12672900,3142700,6564700,9315700,2052000,9237600.0,21111400,2687800,10000500,9767700,8885300,15841800,10779700,19054200,13604900
2025-08-18,33261900,132008000,27320100,37113800,9581000,55075400,21111000,62656600,212515600,50673500,52979600,45472900,6184700.0,47355300,56956600,84793300.0,18898100,17714200,12343200,8605500,14684700,8683100.0,47985500.0,8720300,12142500,35937500,25248900,13040000,12208800,25197700.0,20772422,42685900.0,414536100,33761100.0,35579200.0,15025800,12490800,37476200,23760600,161975800,22586500,29319600,43125100,12514100,7240900.0,35623300,42926400,11885700,11959400,5333200,27664000,36762000,8522600,9148300,21557700,26820400.0,16970800,18526600,9002000,13617400,2541700.0,32445100,20420600,27337500,13348500,6759900,8780700,46190200,7460100,8204300,21268900,34918000,15556900,36317300,144700,2376900,10947700,7903200,8093900,14893600.0,5690400,2493100,7913700,8174300,50682600,15833000,70625900.0,1276300,8410200,3084800,9741400.0,5380200,12692100,6781400,18827700,14724700,7962000,3202700,10217500.0,38394400.0,1254900,8177000,4062500,4849500,5698600,3090700,10007000.0,13000200,3198000,12937800,9069100,8325000,16471300,12231500,18105600,11656100
2025-08-19,49180100,185229200,21057400,58020200,12492300,41403600,37077000,137922700,297659200,40759700,57901500,82575000,3847600.0,90447700,75956000,70276900.0,13672900,13790400,12209100,7332500,20636200,9688100.0,50724600.0,6877900,10183500,64455000,29891000,16113600,11491200,26783300.0,37425050,45479600.0,340157300,32158900.0,49635700.0,14596200,22064800,39402600,21481000,105256700,30319200,24506700,33783400,10598600,11004800.0,29170500,45204100,17699700,11058900,5171800,28368800,29041100,12018800,10834500,22071400,37661200.0,33067900,24240200,18254600,13995000,2372900.0,25993700,18890600,33392300,11540900,16819300,11504400,53206900,9723500,18738400,24104800,30434100,19431400,26049200,232500,3347900,16515400,9778500,9571400,7310600.0,4965000,4957100,8628400,8567500,18712900,13770700,29218000.0,2010200,9052800,5814700,9287600.0,6284600,17944200,5387000,28556700,20149600,7300700,7339300,12945000.0,48702000.0,1628400,10530300,4432600,5412100,9449600,4292300,12276300.0,13476600,3517700,14926600,7684800,7630500,21177300,8879800,19153700,16999000
2025-08-20,43915400,215142700,12740500,46469900,6568600,41272400,24344000,220336400,161149400,40586200,66701100,87818300,6323100.0,46063500,77481800,82951200.0,12257300,20988400,14377800,8073900,17211700,9944100.0,53584500.0,4400300,7531600,60233200,36604300,18959700,25795000,24060100.0,28858849,42533700.0,245034900,32919800.0,56515300.0,11733200,16318000,42263900,27723000,66973700,31496600,35536900,30822200,15990300,14611200.0,38111000,54540800,14486000,9088500,4916700,23195500,32987600,8289400,9917500,24709600,26581600.0,25642600,28955500,13807200,14216700,1526800.0,14100700,34843000,36855000,10797100,11256400,13447400,43891600,5637200,16401300,20325000,36145700,21329500,25525100,4445300,3252700,23209900,7933900,10006900,9340400.0,6028700,3801200,8496200,8076300,16863300,15416400,32019600.0,972200,9992300,5299600,7453600.0,8273900,20982100,7093100,27568200,23600500,10718600,3249100,11302600.0,45077400.0,1506400,10693700,5473300,6133300,11755400,2394600,14162800.0,13971700,3432300,13994300,6282600,5526200,15194800,12660700,12488100,18655000
2025-08-21,29854500,140040900,14912300,51779300,6464600,29038300,20472000,94678600,97718300,47738600,62854100,53440700,4672700.0,147125700,55744400,58211900.0,10453200,15638900,13258900,6643800,17640300,4986600.0,37030700.0,4430600,5683400,37880500,32140500,12194900,13174900,16685800.0,20414291,34168700.0,205099400,27261800.0,34679000.0,11117100,14415000,30621200,18443300,54342000,16552100,24128900,28713200,15865200,10181700.0,37068100,43238400,14954600,46431500,4311300,19607300,30510500,7772100,11130100,27665700,22675600.0,13694900,19774600,8398500,13569600,1802300.0,12883200,32991000,24222500,10897700,7403100,17635200,31931800,7213900,10121000,14951500,38567000,13725800,20635700,682900,1665300,22189600,6797900,10083600,6558000.0,4933500,2535000,7967100,7533600,14921200,16217100,20703100.0,1781500,7039500,3574000,12507200.0,5312500,11866800,6961900,23143600,14946300,8431600,4080800,7502000.0,42737000.0,3821900,8462700,4638700,5342100,8884200,2128000,8019200.0,11768900,4352400,12788600,6354900,6181200,12864100,9431100,11193700,51825100
2025-08-22,65687100,172789400,14609900,58538700,6481500,61455500,31281000,102099200,200266800,79096900,63154000,101606500,5203500.0,234464700,94016300,57585900.0,27206100,29762500,20636000,11276800,27633700,13309100.0,83415600.0,5150300,9560400,43998600,37315300,13586700,17038300,28734900.0,35120013,51011100.0,657093100,34000400.0,39922200.0,24493600,25296900,42477800,24324200,72453200,24089100,34956600,45078900,24552600,11240600.0,34560500,62429500,30245700,14871600,4265600,25190800,38244500,16261300,16024900,28003400,29793400.0,24241500,42827000,17386900,27034400,2208300.0,17913400,34012000,31682500,16041700,9343600,20124400,60708700,5792400,15199400,18818200,49576200,19201400,23186300,1501800,6082600,21545200,12927300,24879600,10224400.0,7453900,2985500,12417800,9084300,16060000,15657600,27002100.0,1721200,9394100,3436500,9820200.0,8412600,19123700,12035300,34944100,16301300,12629800,10822300,12638200.0,64603100.0,2489700,8055100,6376200,6338400,7939000,2265100,11017200.0,25723700,2158100,16847200,10985900,10822100,15584900,20539200,10912800,32695200
2025-08-25,46896700,163012800,9732300,45038800,6339600,47446500,28120000,86879800,156825600,75372600,76115700,90233000,7060900.0,156581500,86670000,53917500.0,15569700,19229300,10449400,8649200,19395600,10419800.0,54505100.0,5866400,7293900,36134700,22633700,9744900,8674800,30481900.0,24858432,52018800.0,764560900,14803400.0,29478100.0,14184900,18236600,30983100,21638600,39878700,18782000,21703000,34715700,18571800,9671400.0,32684200,58008900,14800700,8131600,3302700,17270600,21007500,10704700,8184200,17811100,23401600.0,26740200,29928900,10983400,17013900,1318100.0,16185000,19405000,21415500,12924400,6308600,8647000,44090300,4421900,12158700,30133200,32012400,14007800,26545800,658400,2634500,11876900,7915300,23189600,8052400.0,5124500,2419300,6529100,7030000,10029000,17447200,23663600.0,963900,6460300,5824100,5755900.0,6681300,16021200,6549300,25053100,15124700,8647000,6058900,10228300.0,46841300.0,1491800,7094800,9103000,6850800,6448100,1495800,7898700.0,22788800,2690500,10794100,12488900,12596800,10938100,10012300,12736300,18956100
2025-08-26,45928200,168688200,19077100,48613300,6535900,38146300,19857000,86573700,78558200,50801000,61358500,125930100,5611400.0,146133100,76651600,70769700.0,17354700,14627600,12351500,8983800,16625300,6923300.0,45703700.0,5071900,11949500,52138600,26105400,18143900,12584300,20461900.0,31781268,69505800.0,486594900,16042700.0,27361000.0,14697100,18386000,54575100,30835700,36027100,18168200,37482100,40609300,18616000,13630100.0,43938700,51012500,18239100,14226800,3421300,23939200,30041900,8807700,16438200,29415900,39223700.0,31901300,28464100,9144200,16879700,2577800.0,12869500,49407900,23348100,12810900,11805200,11031100,83962900,9477400,13548900,47698000,57919100,21102500,26674000,498500,1912500,14331000,9265400,28106400,10391000.0,5592000,2958400,6283400,10270000,11127700,12713000,28225700.0,887200,9471500,5421000,6790500.0,7114800,17328200,5128300,20943100,25689100,15318300,5592200,16833000.0,53099500.0,2006500,7264500,12836600,7052100,10801900,2096200,7516500.0,23051000,2891700,9975500,6874800,11824700,17163400,8049300,18598400,22270400
2025-08-27,47846400,235518900,22272500,40381500,7315000,27501400,16645000,76380600,90934400,49786300,52985600,54456400,7583600.0,89801700,65519000,50414500.0,21174600,28351500,9371400,8590700,14193500,5567700.0,65636500.0,4676200,6127300,37031000,21254500,15262600,15349300,15923400.0,39578059,51890500.0,300736100,32747400.0,35942700.0,10549800,17856500,31259500,17277900,29942100,18925100,28037700,42428200,16945900,7621300.0,31840300,32303300,23637900,12166100,4996300,27972400,18772600,13222700,13565700,19903400,43923400.0,17636700,23022900,8454300,15267500,2145100.0,11697700,28026200,26923500,10698400,5637600,11315600,55307900,9150500,17335700,16784700,45262800,16887400,21089900,434100,3984400,12605800,10839700,17048200,7684200.0,8118000,2082700,6728200,7483000,9003700,15833000,25165200.0,908800,8648200,4234100,6560700.0,7925300,12046600,4027600,23517400,13830300,8433700,4784600,11446400.0,38969800.0,2655100,8558800,8288700,5759500,9273400,2326600,6471400.0,15249000,3494800,9221300,12636700,11201800,11364300,10348200,12756800,12925700
2025-08-28,60658900,281787800,15541200,47723700,7638700,26794200,19503000,57885200,60035100,38340800,66938000,68314800,5930100.0,74896800,67903200,59267400.0,13455100,24238500,13889700,7998600,17015000,5588700.0,37734100.0,5717300,6463800,36285200,33679600,14189800,17295500,32177000.0,30784949,64222100.0,227292200,45313200.0,26059100.0,17824600,25299300,38074700,18015600,41332600,22120100,24423500,32949400,18365100,9570700.0,44306800,56691300,14083000,5585000,3925100,17269900,37067100,10597800,18279500,17802000,75480500.0,17844600,32339300,8116100,12410200,2919400.0,9542500,24658100,32742500,7574000,8691500,10878900,46382100,3848400,16109100,16940200,30641400,17946500,20060700,335500,6192000,16203300,11348500,13242500,9160000.0,7983500,2294300,9961200,6502000,6703700,16489500,31189400.0,1592200,5882000,7266900,11799400.0,5125700,15842800,5019600,24334500,18907100,11982400,5968600,11584700.0,31625800.0,2699200,8176300,5695900,4241000,7976200,2802500,8909400.0,20915700,3478800,10122100,7478600,9253900,12024300,11714200,13220100,19241600
2025-08-29,55680200,243257900,14765300,44069700,8383900,30016600,32098000,45270500,63734400,66806700,69403100,54432500,4629800.0,57629700,81145700,37376800.0,14832500,24473200,11885200,5796600,19648600,8140600.0,34396900.0,3700300,5643500,37516800,26199200,14597900,16774000,76548800.0,20059559,81674900.0,320288300,24208300.0,22269200.0,22850700,43380900,39418400,20961600,35705400,36835900,26103800,32496500,13990700,8497700.0,37030000,78002400,15830500,4862800,5953300,21445100,29248000,8431500,11887800,16151100,42451100.0,36145900,39728400,10162300,11235300,4228000.0,9116500,26562400,20006700,10197300,16618600,8362600,75128000,8527300,11540600,15897800,60192600,20319300,70174900,322000,5580000,18047900,14138100,13377800,7799600.0,7701000,2395800,11685700,6934800,6815800,17104700,28060900.0,813700,5636300,6191100,7988500.0,6146300,14792700,6205700,27981700,21610700,8064700,6383000,12831500.0,39634100.0,4177600,8560600,6081200,4594300,7020000,2568200,7594300.0,24682200,2254500,8963900,14208800,7371000,19310000,8791800,14796100,15600300
2025-09-02,38115400,231164900,16231500,57704200,7490700,45846500,23033000,65435000,57661800,56252800,93846300,76177300,5315300.0,123577100,58392000,50584500.0,15255600,26504800,12961300,7540100,14580100,10272400.0,36127300.0,4528700,8459600,38656100,38843900,15206700,13771900,50917800.0,34437535,81091900.0,412462900,33402500.0,40899100.0,35277800,36138800,44075600,18128000,42554800,29924300,33224500,52719800,17737800,20743100.0,44725000,103226300,12995300,5127200,7782800,26844600,31563100,11864200,20356300,14391200,64148900.0,26846000,47523000,11123000,32244400,2023400.0,11642700,31571100,29039700,11161200,10461900,15128800,52308500,9758700,13787100,20305200,51592000,26810300,62445600,1352800,2948400,21678300,20969300,12960800,11563900.0,8468600,3188400,17533100,8947300,6980200,16334600,19251000.0,1144800,12882500,9109100,7372900.0,6044800,21123700,6813700,63630100,19693000,11560000,4089400,10691500.0,51257800.0,3171500,9791200,6571500,5192300,9622300,2508400,9333000.0,28900100,2532200,8464900,15078700,12166300,12883300,12152500,20801600,15351300
2025-09-03,32311400,164424900,27241800,47728700,6474600,46414600,24715000,66052300,47822900,56723900,82605900,48252800,6620400.0,89712400,88733300,37627700.0,12020500,24023200,16679500,9513100,24830100,9473300.0,40496300.0,4953400,6845300,30752800,29223100,14920100,14101300,32961700.0,24819498,65324500.0,301188700,18944000.0,24194800.0,24108000,35955500,66427800,16345100,35246700,20472800,38532400,38344200,19333400,32491300.0,30957600,91554600,17756000,8362700,9592800,19117900,26297300,12135900,16567600,30523600,27360100.0,27014600,103336100,9180200,24332500,1689700.0,9105600,27245400,32108000,6275100,8900800,14158800,67380600,10338100,10369800,33322300,74541900,28184200,44183400,739900,2014400,19470300,19051400,10113100,7413700.0,10263500,2147200,13711200,9556100,8776800,20611900,19046100.0,1181500,11808200,13308900,5926800.0,6913500,21828500,4975000,56586000,18529400,12590100,7124000,9690100.0,77654700.0,3447000,8693100,6804100,9793500,10774300,1971400,6506200.0,72250300,5495000,9702600,8300100,12237800,12052200,11528200,11987800,18995900
2025-09-04,32980800,141670100,47252100,33136700,14742500,33974300,30235000,53292300,59056500,53255600,81506000,51599700,3075400.0,72831200,60711000,45649700.0,10765900,25638700,16213800,7596300,21412200,6393600.0,42147700.0,4102200,6341000,32103500,59391800,12864400,18589100,30079100.0,33227491,86769700.0,466913000,17805100.0,30626300.0,22595500,31584600,47549400,15509500,28234200,22479400,34021200,34796900,37086400,19563100.0,41695500,69922300,25201400,5291800,18726300,17190900,26504400,16373400,12427600,44797900,29216800.0,36213100,51684200,10530000,15397300,10189000.0,8778100,31845400,27518900,7513000,10303100,12900100,59231900,6059400,13213900,17273100,66231300,20796700,28128800,442200,2995000,15874000,20113300,15864000,38006300.0,6020200,2812700,11643100,7243000,10075400,16146200,15779900.0,1995600,14063500,7104900,7599000.0,4615700,14480500,4804900,36042300,31220800,10583800,5722100,10615100.0,82734000.0,2729300,11460000,5277400,5612700,13204600,2428000,5473300.0,32196000,5147900,7836300,11096200,8509000,15960100,11630400,18998900,15640900
2025-09-05,34703500,224441400,37414200,47547800,12318500,32699100,23797000,81855900,55975300,62432000,90367800,71312300,4724300.0,59299500,108989800,49821200.0,12091700,20104300,14682600,9840600,24078600,11544500.0,42793500.0,3867500,5889900,78256000,36721800,16826700,28416000,23577500.0,23365756,95630500.0,570359100,18448500.0,62538400.0,20386100,37605700,54870400,31994800,26967500,21771700,26957700,40063300,27547000,13121700.0,34613200,102087200,39315100,7422200,16054500,18002200,50936300,11701100,13436400,24064500,33450100.0,35099900,46588900,14047600,26615900,9050000.0,15505100,25105900,32925300,20070300,15386100,17020800,47661000,11661100,11508900,17362000,63866900,22825700,27484500,512200,3060900,21138900,17728700,13091500,34586700.0,7857900,2611200,13572800,11011700,17576600,18387600,16356700.0,2364400,7794300,9078100,8167700.0,8729200,13406700,4785800,41181000,78401600,11270300,8014400,14535000.0,87135100.0,3920600,11238400,8467000,8510300,19527100,2162600,5811700.0,26127700,3008700,12091500,13758400,8069200,20384500,18476700,22015500,13748500
2025-09-08,54462600,163769100,30494200,39734500,7808200,31627500,19151000,47643000,51122100,59266800,90099600,55972700,9548200.0,81801400,75208300,61821400.0,20390300,28133200,32898000,7573700,15834100,8410400.0,37762000.0,3254700,11531500,41849000,33947100,15440500,19492600,23531500.0,23023487,112646300.0,486224200,24705200.0,102382400.0,21651100,37058800,48999500,16771000,31991000,19033300,26634300,48033100,23386100,10257100.0,49242900,90378100,22760600,6514800,7194000,15416800,38225800,13996900,27242300,34988000,24957100.0,33633600,32474700,9954500,20849400,5869100.0,12988100,40649300,22874700,17827200,18803000,11398800,57213600,4338400,10501700,18846400,60182600,49598600,28362500,1225700,3572800,20154100,16211200,9542300,16018900.0,5795300,2632000,13542000,9462000,12286600,15999900,19487000.0,3311800,7954900,13643500,46911600.0,8061000,30273900,5191500,55290800,43535600,13427900,4673500,12858600.0,54560700.0,2677300,9129700,8356700,9750600,7562100,1615100,23050000.0,23128800,4747900,15535600,13793300,10436400,18906600,15488100,35121800,13685700
2025-09-09,91793000,157548400,22202200,41262700,6095100,30080200,22197000,61359500,42146200,71693300,65458800,49113000,6724200.0,54499200,53816000,40629900.0,13089300,18648200,40338900,6085800,19658500,9098700.0,27443600.0,2923500,21615900,42802500,27033800,14899500,20705000,50274600.0,17360341,67708300.0,239875900,40286700.0,51536300.0,17982400,27964200,66313900,14410500,69371900,37459000,10507100,40060100,28855300,11157500.0,32751300,91546500,17392100,6071100,6980500,15424600,31706200,9202900,12029500,22266900,45080700.0,42873400,38061000,6587800,20778500,3364300.0,20606400,35105500,34180600,9808800,41178700,18101600,61353800,7582100,17694900,13243700,43324200,35594200,68754300,425900,6663600,23839400,11653900,14727300,11779300.0,6604600,2152900,10569100,7769200,10477900,23573300,31108200.0,2823400,8776500,10646800,22365900.0,5073600,15595500,4162300,33125300,26972300,10324500,6531100,13555300.0,30599700.0,1842600,11430500,7324300,5838300,7018000,1826200,88378300.0,22854800,2912100,10979100,8740200,24956700,11850200,10959400,17916500,11819700
2025-09-10,55210800,226852000,27348400,47021300,8260800,38959400,27010000,62211400,61600700,59254500,87363400,63942200,10227200.0,237836500,72121700,37644300.0,19089800,24291200,18502600,7474700,28629800,9925500.0,41452800.0,10593000,10381900,52465300,60907700,15837600,25791300,43774900.0,25366428,74698800.0,373272100,70127000.0,46671200.0,19208300,21147800,83440800,21611800,62191900,40876000,41010000,31706300,26282100,15044400.0,32975900,87807000,39784900,6164300,14355800,19570100,26850100,11974700,20429100,29097500,32877300.0,39979900,35141100,9741400,31719500,4053000.0,16488300,25689400,29141700,10609500,131618100,12238300,66891100,6456100,14430000,11638500,59956200,33589800,69412200,1826600,6487100,16591900,12853700,28230600,13405500.0,5528000,2774200,10026500,7440800,6952800,28763500,48395800.0,3904900,14352500,16600800,20161600.0,8043200,14807800,5756300,39472900,51086800,13918000,9556000,18000400.0,32445400.0,1666000,6825200,5066800,4353800,9021800,2466800,44690600.0,19990100,4323000,10162000,11359300,16678900,15944200,11492700,24959200,17934900
2025-09-11,62323000,151159300,29463900,64196100,10472000,54137200,56823000,42025500,55536900,53841900,105705500,54719200,8913800.0,95275100,103756000,43807400.0,22241400,19440900,21974400,5064700,15088700,23638300.0,39137900.0,5414200,9984300,48817700,37485600,11534500,52446400,38169100.0,34092897,61722300.0,1051328900,25179300.0,35760900.0,43309900,27794700,50208600,18881600,45284500,24437700,32950800,28055200,15815000,12727000.0,36784100,107121100,50859700,48508800,10061400,27339600,38756900,27745200,15317600,34586700,38165200.0,85350100,30599300,7506900,23462300,10167400.0,11793100,23581000,38787000,10554600,69986000,13426500,69155200,4090700,21599100,22816300,298443300,36456200,39869100,1146700,3051100,16967700,13279400,11153500,11254500.0,5667800,2962700,14028600,6417400,10269400,18286200,29445800.0,1629600,11154400,13968300,19148800.0,6242900,15510600,4196700,37501600,29430900,9071600,6296000,21909000.0,40471700.0,2637300,8923700,4622000,4721000,12416300,2544400,37580600.0,21308600,3057500,5784900,9803400,14919200,16190100,25711700,25071500,15900800
2025-09-12,47214300,124911000,20458800,50100800,12349600,27171300,37849000,54498500,52672800,70580400,86688400,61305200,5164700.0,75071300,168156400,31793600.0,13004100,25775800,14845200,5328100,16162600,15291500.0,67520000.0,3793100,7710700,42232800,38496200,11105700,32288300,21067800.0,29587986,46682300.0,472207800,32550400.0,37245800.0,25785700,28229000,55824200,23624900,28100100,38138300,75124700,27851100,14407300,12267800.0,81378200,87512600,22608500,32421300,4643700,30218300,58581200,11962100,13476900,35502300,112179000.0,110319200,26771600,10809900,24241800,5641700.0,10318000,22794000,59652400,9122800,51781900,9502900,59090800,4150100,68818800,27889800,286212700,27554700,32737500,1317400,3873000,19321000,12344900,28727300,9219800.0,8979900,2539100,15832900,5546300,7217600,17529100,32935900.0,2145000,7505600,14826100,11309500.0,7123800,13723500,4621300,39849800,31949800,6732300,6026000,31238400.0,67199600.0,2761800,6549900,4754200,5170400,6673600,1708200,22844700.0,14536600,3020700,7327900,11806000,16046300,13659200,14732800,22319700,11641900
2025-09-15,37226300,147061600,26415900,47942400,14860600,48946600,29093000,45396100,83951600,76839500,100888800,66929400,6115100.0,68234900,163823700,40993300.0,25356700,38605500,15266600,5727400,19903000,12573800.0,50940000.0,8128900,27014300,36808700,33243300,12880500,20101400,38205300.0,30932857,74520600.0,329125900,37532700.0,36787500.0,19056500,22595300,42699500,17143800,36073100,22441800,62457800,29043600,12785700,23182900.0,50760200,141471300,24065300,11157400,5938300,38212100,56520700,14482700,14218500,28041700,43217000.0,110348900,58383800,9527700,30257800,8981300.0,13764300,31486400,44351300,11510500,40004000,10620100,96577700,5326100,34677000,23957100,106766000,28824000,42604900,1808800,4952700,13820900,21117700,15943000,10316800.0,5805500,3391900,13194600,5030500,8447100,21682900,31247500.0,2420200,9597900,8835100,18453800.0,9102200,15034700,6474800,77283500,21792200,8711400,7668500,17576300.0,30818500.0,3599500,7147100,6404700,4932100,9333000,9577300,19391500.0,29935200,2165100,10372300,10323800,12670200,18652400,13192300,19221300,10756900
2025-09-16,36544700,140737800,30626900,58065000,8826000,70119500,24047000,34598700,60336600,112743500,91199200,67268500,6591600.0,130662500,104285700,37822300.0,19976900,27109900,14591400,13816500,21574300,12723000.0,53107800.0,6601900,10724200,27946500,38203900,17208000,16911600,36440500.0,36648945,66617800.0,255183000,29506800.0,36628500.0,20712000,36118500,63421100,19711900,37077300,18139200,56616300,31624400,15244100,16497200.0,57010800,158453400,22885900,9622700,8927800,31235200,39281200,19206100,20804800,49261600,43946800.0,111341900,34109700,8651300,40196600,6292100.0,17115600,28118200,39742600,10403400,51923300,12350700,72967000,4301400,30636600,42608100,85406900,28865200,30631000,1635100,2853500,15027400,18268900,30063000,7286500.0,4477800,5322900,14603100,8011000,6336000,29647700,21468100.0,1685800,9353900,12936700,17158800.0,8053700,16173600,5512200,52714000,21306500,12890400,6911700,13645500.0,62422900.0,2896100,7290200,6740300,7860400,7453400,6003900,11737300.0,24493500,2549400,7957400,8813600,10043200,17257900,11070800,23534100,14481900
2025-09-17,42246200,211843800,35742600,68585900,12631800,208039600,34598000,69255500,63093700,79415800,107200000,73319900,7912600.0,122761800,106133500,50224900.0,18048300,32565600,16355400,8920100,19504300,19405300.0,63418400.0,5373200,11659400,41823800,42815200,13302000,18843600,34636100.0,31227540,83347300.0,701204600,24420700.0,34516600.0,21396600,36984900,46508000,15816600,39866500,22589200,55428200,38337900,19432000,12722100.0,46351600,155373200,32820100,7332400,8118200,42314600,65165000,18552000,20414600,26977800,77851300.0,110391300,34108000,9691000,29982000,7031000.0,16809000,25967200,126852200,7253300,27707900,14371600,67888800,4293300,49629900,20731000,50370700,30349600,34005100,741700,11091700,27954800,18565200,15453100,7677000.0,5689000,4247200,19184700,5736800,9964800,28227300,24438900.0,3872500,18607800,10590700,9100200.0,7499500,14414000,5296900,54082600,45197100,8858000,5713000,28721600.0,47865900.0,2183300,7211000,10860200,7072700,8971800,4793100,24500300.0,20491300,4815600,9542200,11108700,8951800,44094000,14775200,22953000,25382000
2025-09-18,36806700,191763300,31035000,55040100,7340100,127708000,31691000,70768600,523908000,83114700,112649100,71508300,10305300.0,76975000,90454500,39201800.0,15543800,26327300,13962400,8438100,16089500,15939000.0,64933700.0,4777100,10799900,84549500,37931700,14628700,28212800,25890800.0,25008297,84564900.0,263957300,21873400.0,35865100.0,17082600,34144400,44249600,18913700,33612300,26315800,36290800,35246900,13952900,25964600.0,34419000,202130200,21810500,5567000,7430600,35739000,44685200,18817700,18765500,37206000,113908000.0,94937200,31239500,19697300,25267200,9441900.0,24602000,30142900,80856500,12922300,24673100,11677600,59550100,3181500,45892900,19434100,51455100,27170000,36659700,714500,4085000,24811700,12196500,11638400,11869200.0,8261100,4310100,14439600,6244200,10348800,64657700,22036600.0,2560700,14330500,10372500,10379900.0,6103000,16507300,5443800,49509900,24663900,10035100,5565300,26796600.0,48669500.0,2448400,10687100,15620000,4416600,11566500,3846700,18068500.0,21166400,4616900,14563000,14918400,13174400,23075200,15350400,23592500,14869400
2025-09-19,45026800,237182100,36366300,71676300,13127500,158720600,49476000,109129900,225702900,62943800,80623200,74760900,49649400.0,79099400,93131000,55866600.0,33360000,43977600,14268800,14274600,17222800,16115600.0,70773100.0,4323400,20002200,55448100,97943200,38746500,37309900,36698900.0,39105186,91711900.0,229829700,47567700.0,202388400.0,32975100,50077200,163741300,52474100,54584400,28688400,62295200,98970700,33504900,52070400.0,86577600,194706900,21839800,21734800,10955800,75582200,43360400,20911900,33104800,36251600,127847900.0,53037100,55571400,17699700,21903100,6459900.0,12902900,62155700,102188600,11986100,40776200,24745700,112473300,3278500,50959400,26870000,168257000,145814100,39415100,2036600,4381600,71168500,47560200,25141900,13039200.0,8052200,35427700,27449000,16734000,14191600,47361400,31532700.0,2073800,19774200,10765000,111561900.0,13572300,29164200,7600300,102281100,41240100,24469800,6789300,31351600.0,68671900.0,2110700,6884100,6934500,15284100,22313900,14508500,18649300.0,41616800,4108900,13754400,33415600,21120200,38735000,19106700,36441900,34791600
